Bus_ID,Month_pur,Year_pur,Month_1st,Year_1st,Odo_1,Month_2nd,Year_2nd,Odo_2,Month_begin,Year_begin,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
5275,10.0,74.0,9.0,82.0,234800.0,0.0,0.0,0.0,12.0,74.0,5729.0,10016.0,14565.0,18664.0,22342.0,24981.0,28333.0,32011.0,36096.0,39373.0,42175.0,43183.0,44587.0,47706.0,52044.0,54056.0,57582.0,60188.0,62855.0,65884.0,68643.0,71791.0,75894.0,81090.0,85295.0,89366.0,93491.0,96462.0,100515.0,105173.0,108681.0,113043.0,117067.0,120837.0,122675.0,124658.0,127139.0,128803.0,130880.0,133313.0,135450.0,137493.0,139581.0,141878.0,143359.0,145466.0,147192.0,149388.0,151537.0,153300.0,155564.0,157877.0,160595.0,163297.0,166826.0,169866.0,171490.0,171912.0,173571.0,175927.0,178180.0,179847.0,181740.0,183582.0,185392.0,186781.0,187394.0,189095.0,191360.0,191889.0,193788.0,195666.0,197752.0,199589.0,201788.0,204443.0,206196.0,208249.0,211339.0,214831.0,216941.0,218540.0,220069.0,221987.0,225567.0,227763.0,230271.0,231324.0,233018.0,234625.0,234769.0,234769.0,235089.0,236360.0,237743.0,239259.0,240960.0,242423.0,246408.0,248481.0,250173.0,252051.0,253974.0,255388.0,256468.0,257235.0,258607.0,260930.0,262599.0,264350.0,264977.0,265819.0,267722.0,269388.0,270941.0,271919.0,273107.0,274839.0,276471.0,278662.0,280253.0,281764.0,283447.0,284648.0,286337.0,288086.0
5276,11.0,74.0,5.0,85.0,322500.0,0.0,0.0,0.0,12.0,74.0,1636.0,5682.0,10217.0,14689.0,20265.0,26004.0,31422.0,36854.0,42317.0,47050.0,50055.0,55550.0,61006.0,66380.0,69779.0,75191.0,80209.0,84882.0,89465.0,93569.0,96905.0,100907.0,103408.0,105544.0,107658.0,109909.0,112175.0,114218.0,116581.0,118542.0,121095.0,123323.0,125093.0,127576.0,130773.0,133920.0,138109.0,142199.0,145801.0,149461.0,153335.0,156897.0,160954.0,164687.0,168655.0,172447.0,175960.0,179776.0,183589.0,187203.0,191532.0,195325.0,198093.0,201237.0,204485.0,208145.0,209710.0,211289.0,213549.0,216960.0,219296.0,220818.0,222421.0,223676.0,225503.0,226793.0,227276.0,228345.0,229876.0,231564.0,232967.0,234529.0,236274.0,238584.0,241440.0,244153.0,246471.0,247874.0,248808.0,250423.0,252692.0,254349.0,256100.0,257939.0,259953.0,262117.0,263782.0,264620.0,265952.0,267057.0,267855.0,269254.0,270371.0,271564.0,272958.0,274089.0,275883.0,277333.0,278874.0,281189.0,283147.0,284871.0,286697.0,288366.0,289939.0,290732.0,292308.0,294408.0,296514.0,299025.0,300724.0,302097.0,303769.0,305327.0,306915.0,308666.0,310322.0,312327.0,313885.0,315265.0,317058.0,318921.0,320769.0,322776.0,324493.0,325336.0
5277,8.0,74.0,1.0,82.0,224400.0,0.0,0.0,0.0,12.0,74.0,10380.0,15564.0,19601.0,23838.0,29086.0,34495.0,38716.0,43708.0,48793.0,53493.0,57616.0,61404.0,63505.0,67558.0,70171.0,74781.0,78411.0,81988.0,86152.0,88758.0,90649.0,92952.0,95545.0,97672.0,99478.0,101673.0,103761.0,105486.0,107926.0,109954.0,111831.0,113603.0,115634.0,117655.0,119527.0,121743.0,123703.0,126067.0,128220.0,130573.0,132665.0,134487.0,136468.0,138628.0,140736.0,143485.0,146268.0,149054.0,151205.0,153567.0,157167.0,160500.0,163003.0,164687.0,166944.0,169415.0,169682.0,170111.0,172667.0,176148.0,178644.0,180957.0,183052.0,185130.0,186649.0,188591.0,189573.0,191724.0,193921.0,196117.0,197915.0,200526.0,202948.0,204857.0,206844.0,209397.0,211688.0,214515.0,217109.0,218486.0,220961.0,223095.0,224437.0,224831.0,226934.0,229329.0,231678.0,232980.0,235024.0,236351.0,238660.0,239403.0,241076.0,242568.0,244423.0,245952.0,247930.0,249013.0,251102.0,252145.0,253025.0,254782.0,255456.0,255456.0,255456.0,255914.0,257372.0,258453.0,258913.0,259477.0,260238.0,261501.0,263221.0,264544.0,266212.0,268354.0,269494.0,271524.0,273036.0,274794.0,276004.0,277363.0,279508.0,280891.0,281481.0,283556.0
5278,10.0,74.0,5.0,81.0,250600.0,0.0,0.0,0.0,12.0,74.0,4337.0,7956.0,13072.0,17184.0,22481.0,27833.0,33324.0,39142.0,45347.0,50051.0,53986.0,58128.0,61591.0,66004.0,71193.0,75118.0,79537.0,83576.0,87775.0,92221.0,96853.0,101686.0,105289.0,108508.0,111302.0,115768.0,119257.0,123190.0,125834.0,129658.0,133014.0,137403.0,140995.0,146113.0,148846.0,153247.0,157341.0,161382.0,165616.0,169540.0,173972.0,177647.0,181000.0,184563.0,188381.0,192778.0,194859.0,197187.0,199447.0,201780.0,206075.0,208798.0,211573.0,213240.0,214910.0,216562.0,216919.0,217230.0,219199.0,220491.0,222392.0,224436.0,227021.0,229344.0,231903.0,233884.0,234458.0,236112.0,237962.0,239760.0,241220.0,242918.0,245201.0,246956.0,249598.0,251838.0,254198.0,256442.0,258576.0,259213.0,261276.0,262549.0,264081.0,266321.0,268333.0,269763.0,271480.0,272495.0,274521.0,276182.0,278705.0,280343.0,282027.0,283745.0,285786.0,287510.0,289901.0,291051.0,292664.0,294330.0,296006.0,297337.0,298742.0,298742.0,298742.0,299275.0,301236.0,302607.0,303816.0,305331.0,307214.0,309043.0,311053.0,312417.0,314556.0,316047.0,316047.0,317520.0,319553.0,321333.0,322963.0,324470.0,326094.0,327987.0,329376.0,331070.0
5279,10.0,74.0,4.0,77.0,118000.0,0.0,0.0,0.0,12.0,74.0,4792.0,10332.0,16491.0,20919.0,26291.0,31833.0,35635.0,40706.0,45541.0,49779.0,53347.0,57535.0,61565.0,66793.0,71396.0,75746.0,79817.0,83784.0,88230.0,91319.0,94237.0,96811.0,99611.0,103461.0,105383.0,108852.0,111962.0,115070.0,117986.0,119796.0,123334.0,126912.0,129970.0,133294.0,137309.0,141906.0,146725.0,151587.0,155992.0,161011.0,165555.0,169412.0,172521.0,177561.0,180999.0,186239.0,190387.0,194601.0,198968.0,203989.0,207532.0,211069.0,214451.0,215995.0,217630.0,218551.0,218551.0,219121.0,221120.0,223196.0,225899.0,227576.0,229385.0,231611.0,233759.0,235841.0,236477.0,238246.0,239758.0,241686.0,243336.0,245029.0,247331.0,249361.0,251697.0,253790.0,256395.0,258977.0,260801.0,262695.0,264727.0,266322.0,268044.0,270015.0,272676.0,275014.0,277183.0,278102.0,280060.0,282415.0,284798.0,286721.0,288905.0,291253.0,293078.0,295105.0,296599.0,298125.0,300466.0,301884.0,304164.0,306005.0,307393.0,307393.0,307393.0,308316.0,309758.0,311044.0,312454.0,314052.0,315827.0,317351.0,319224.0,320469.0,321968.0,324814.0,326907.0,328626.0,330050.0,331671.0,333860.0,335681.0,337516.0,339269.0,340691.0,342328.0
5280,8.0,74.0,12.0,84.0,306300.0,0.0,0.0,0.0,12.0,74.0,11942.0,16761.0,21549.0,26344.0,31819.0,36695.0,41427.0,45924.0,50521.0,54753.0,57983.0,62064.0,66734.0,70685.0,75161.0,79381.0,84171.0,86227.0,88340.0,91938.0,95296.0,98701.0,102521.0,105021.0,107294.0,110036.0,112452.0,114679.0,117057.0,119067.0,121769.0,124037.0,126513.0,129243.0,131753.0,134164.0,137207.0,140003.0,142717.0,145451.0,148212.0,150251.0,152752.0,155203.0,157169.0,160276.0,163715.0,167422.0,170705.0,174058.0,177105.0,179993.0,183511.0,185711.0,187983.0,190080.0,192585.0,194664.0,197398.0,199659.0,203403.0,205655.0,207177.0,208864.0,211119.0,212735.0,213393.0,215433.0,217475.0,220360.0,222214.0,224653.0,227532.0,229567.0,231853.0,233443.0,235769.0,238960.0,242264.0,244290.0,245994.0,248989.0,251688.0,253089.0,255039.0,256565.0,259762.0,260628.0,261876.0,263540.0,265111.0,266424.0,267524.0,269931.0,271372.0,272650.0,274467.0,275390.0,277751.0,279480.0,280691.0,282150.0,283812.0,283812.0,283812.0,284223.0,285772.0,286868.0,288104.0,289802.0,291752.0,293090.0,294517.0,295445.0,297058.0,299750.0,300654.0,302470.0,303133.0,305186.0,306316.0,307130.0,309064.0,310951.0,312824.0,314810.0
5281,8.0,74.0,3.0,78.0,174400.0,0.0,0.0,0.0,12.0,74.0,12328.0,18907.0,24341.0,29586.0,34052.0,38132.0,41549.0,46062.0,50630.0,55029.0,59283.0,64020.0,68300.0,72240.0,76960.0,80797.0,85163.0,89200.0,93738.0,97347.0,100909.0,104913.0,109251.0,112849.0,116077.0,119261.0,122974.0,126166.0,129948.0,133484.0,136263.0,139766.0,143801.0,147871.0,152075.0,156195.0,160559.0,165019.0,169229.0,172635.0,177414.0,181369.0,185424.0,189258.0,192639.0,197019.0,199784.0,203111.0,206461.0,209139.0,212302.0,215837.0,218993.0,220569.0,222225.0,223228.0,224875.0,226591.0,229662.0,232146.0,235503.0,237737.0,239708.0,241909.0,244233.0,246032.0,247159.0,249242.0,251751.0,253462.0,255226.0,257647.0,260459.0,262766.0,265019.0,267497.0,269539.0,272718.0,275362.0,277375.0,280037.0,281839.0,286203.0,290227.0,292856.0,294931.0,297689.0,298468.0,300855.0,302959.0,304540.0,306438.0,308873.0,311300.0,312677.0,314227.0,315647.0,316684.0,318023.0,319613.0,320903.0,322277.0,323329.0,323329.0,323329.0,323961.0,325661.0,327217.0,328664.0,330285.0,331745.0,333194.0,334894.0,336010.0,337750.0,339475.0,340613.0,342123.0,343434.0,345613.0,347497.0,349279.0,350359.0,352181.0,353713.0,356063.0
5282,8.0,74.0,1.0,81.0,241200.0,0.0,0.0,0.0,12.0,74.0,11463.0,16450.0,20771.0,25025.0,30236.0,34966.0,39604.0,45377.0,51639.0,56795.0,60391.0,64638.0,68660.0,73220.0,77369.0,81950.0,86706.0,91178.0,95524.0,99684.0,103815.0,107707.0,110996.0,113171.0,115440.0,118157.0,121111.0,123266.0,125865.0,128243.0,130458.0,133720.0,137298.0,140983.0,144423.0,147556.0,151042.0,154482.0,157432.0,160815.0,164402.0,167665.0,171098.0,174110.0,177037.0,180514.0,183602.0,186960.0,190227.0,193096.0,196504.0,200298.0,203948.0,206575.0,208174.0,209159.0,210574.0,211922.0,213994.0,215891.0,219056.0,220985.0,223383.0,224957.0,227462.0,229348.0,230548.0,232641.0,235185.0,237911.0,239569.0,241174.0,241412.0,242993.0,245352.0,247758.0,250220.0,253289.0,255551.0,257009.0,260965.0,264959.0,268914.0,273334.0,275825.0,277932.0,280979.0,282939.0,286550.0,288714.0,291542.0,294650.0,297056.0,299594.0,301273.0,302926.0,304556.0,305941.0,308243.0,309698.0,311405.0,313001.0,314199.0,314199.0,314199.0,314802.0,316382.0,318153.0,319396.0,321026.0,322964.0,324724.0,326885.0,328417.0,329826.0,330734.0,332132.0,333756.0,335559.0,337466.0,339202.0,340852.0,342696.0,343859.0,345795.0,347498.0
5283,8.0,74.0,8.0,83.0,312700.0,0.0,0.0,0.0,12.0,74.0,13568.0,18178.0,22138.0,27157.0,32157.0,36601.0,40794.0,45177.0,50251.0,55253.0,59514.0,63232.0,67630.0,71793.0,76344.0,78388.0,80357.0,85532.0,89572.0,92962.0,96566.0,99804.0,103357.0,107244.0,110487.0,114882.0,118877.0,123270.0,128555.0,132779.0,136965.0,140725.0,143233.0,146288.0,149350.0,151399.0,154388.0,157551.0,160653.0,164399.0,168043.0,170583.0,173078.0,175743.0,178459.0,181600.0,184552.0,187774.0,191111.0,193855.0,197427.0,200757.0,205541.0,208468.0,212456.0,213833.0,213833.0,215189.0,218538.0,220436.0,222899.0,225291.0,227721.0,230012.0,231713.0,233257.0,234103.0,235476.0,237542.0,240446.0,242099.0,244539.0,247444.0,249542.0,252136.0,254833.0,257132.0,260187.0,261608.0,262858.0,264805.0,267389.0,269257.0,271687.0,274056.0,276725.0,279568.0,281116.0,282508.0,284447.0,287676.0,290076.0,291652.0,294002.0,295064.0,297071.0,298852.0,299965.0,302079.0,303296.0,304230.0,305840.0,307031.0,309235.0,312675.0,313254.0,314105.0,315496.0,316741.0,319008.0,319229.0,320986.0,322878.0,324373.0,326417.0,328656.0,330697.0,333140.0,334596.0,335667.0,337250.0,338893.0,340464.0,341870.0,343653.0,345599.0
